호선,출발역 ID,출발역,출발역 경도,출발역 위도,도착역 ID,도착역,도착역 경도,도착역 위도,소요시간
5,2565,하남시청,127.206298162203,37.5419775122576,2566,하남검단산,127.223219337317,37.5398032640088,3
5,2550,길동,127.140021295948,37.5378264874159,2555,둔촌동,127.13621464981398,37.52765684247226,2
5,2555,둔촌동,127.13621464981398,37.52765684247226,2556,올림픽공원,127.130963675401,37.5163389870117,2
5,2556,올림픽공원,127.130963675401,37.5163389870117,2557,방이,127.126096046986,37.5087506251989,2
5,2557,방이,127.126096046986,37.5087506251989,2558,오금,127.127953219596,37.5021388575469,2
5,2558,오금,127.127953219596,37.5021388575469,2559,개롱,127.13507959838425,37.497968278388235,2
5,2559,개롱,127.13507959838425,37.497968278388235,2560,거여,127.143773841911,37.4933304500736,2
5,2560,거여,127.143773841911,37.4933304500736,2561,마천,127.152859864985,37.4950381629493,1
6,2649,신내,127.104271439503,37.6124910157349,2648,봉화산,127.09136011564394,37.617350836302734,3
6,2648,봉화산,127.09136011564394,37.617350836302734,2647,화랑대,127.08354181123269,37.61984245540276,1
6,2647,화랑대,127.08354181123269,37.61984245540276,2646,태릉입구,127.075405300578,37.618459513199,2
6,2646,태릉입구,127.075405300578,37.618459513199,2645,석계,127.066703301093,37.6151491167469,2
6,2645,석계,127.066703301093,37.6151491167469,2644,돌곶이,127.0564381246322,37.61054501416126,2
6,2644,돌곶이,127.0564381246322,37.61054501416126,2643,상월곡,127.048829192974,37.6065588265169,1
6,2643,상월곡,127.048829192974,37.6065588265169,2642,월곡,127.041460725816,37.6018044172918,2
6,2642,월곡,127.041460725816,37.6018044172918,2641,고려대,127.03630828564728,37.59044191064368,2
6,2641,고려대,127.03630828564728,37.59044191064368,2640,안암,127.029233420248,37.586307417971,2
6,2640,안암,127.029233420248,37.586307417971,2639,보문,127.020003515933,37.585541696968,1
6,2639,보문,127.020003515933,37.585541696968,2638,창신,127.01529688465331,37.57941474393655,2
6,2638,창신,127.01529688465331,37.57941474393655,2637,동묘앞,127.015725557994,37.5721715926337,2
6,2637,동묘앞,127.015725557994,37.5721715926337,2636,신당,127.01617590593352,37.56609251486158,1
6,2636,신당,127.01617590593352,37.56609251486158,2635,청구,127.014165812912,37.5609165488093,2
6,2635,청구,127.014165812912,37.5609165488093,2634,약수,127.010153707232,37.5539252226626,2
6,2634,약수,127.010153707232,37.5539252226626,2633,버티고개,127.006730866101,37.5478275106099,1
6,2633,버티고개,127.006730866101,37.5478275106099,2632,한강진,127.001765135176,37.5397907743775,2
6,2632,한강진,127.001765135176,37.5397907743775,2631,이태원,126.994333861918,37.5345252050511,2
6,2631,이태원,126.994333861918,37.5345252050511,2630,녹사평,126.9865496751,37.5347227952064,2
6,2630,녹사평,126.9865496751,37.5347227952064,2629,삼각지,126.97405509443837,37.53560639488231,2
6,2629,삼각지,126.97405509443837,37.53560639488231,2628,효창공원앞,126.96139810075,37.5393087503306,2
6,2628,효창공원앞,126.96139810075,37.5393087503306,2627,공덕,126.95189540256291,37.543530049331636,2
6,2627,공덕,126.95189540256291,37.543530049331636,2626,대흥,126.942473188734,37.5476479056751,2
6,2626,대흥,126.942473188734,37.5476479056751,2625,광흥창,126.93202965599583,37.54748648317645,2
6,2625,광흥창,126.93202965599583,37.54748648317645,2624,상수,126.92242989321456,37.54776618366393,1
6,2624,상수,126.92242989321456,37.54776618366393,2623,합정,126.91421318621,37.5487840343032,2
6,2623,합정,126.91421318621,37.5487840343032,2622,망원,126.910094329982,37.5560826563712,2
6,2622,망원,126.910094329982,37.5560826563712,2621,마포구청,126.903425598797,37.5634871865932,2
6,2621,마포구청,126.903425598797,37.5634871865932,2620,월드컵경기장,126.899098148061,37.5696355653344,1
6,2620,월드컵경기장,126.899098148061,37.5696355653344,2619,디지털미디어시티,126.90127778415635,37.57601374718818,2
6,2619,디지털미디어시티,126.90127778415635,37.57601374718818,2618,증산,126.909494991105,37.583746353282,2
6,2618,증산,126.909494991105,37.583746353282,2617,새절,126.913580663181,37.5908600479967,2
6,2617,새절,126.913580663181,37.5908600479967,2611,응암,126.9155399209037,37.5984928632876,1
6,2611,응암,126.9155399209037,37.5984928632876,2612,역촌,126.9228437430386,37.60622745935512,2
6,2612,역촌,126.9228437430386,37.60622745935512,2613,불광,126.92939540272262,37.61087796280672,1
6,2613,불광,126.92939540272262,37.61087796280672,2614,독바위,126.933053652461,37.6184141599944,2
6,2614,독바위,126.933053652461,37.6184141599944,2615,연신내,126.92045466718463,37.61851445829909,3
6,2615,연신내,126.92045466718463,37.61851445829909,2616,구산,126.91725947715172,37.61124669148435,2
6,2616,구산,126.91725947715172,37.61124669148435,2611,응암,126.9155399209037,37.5984928632876,2
7,2711,장암,127.052818310578,37.699956566426,2712,도봉산,127.046425596353,37.6896304650032,5
7,2712,도봉산,127.046425596353,37.6896304650032,2713,수락산,127.055350968781,37.6778814656816,3
7,2713,수락산,127.055350968781,37.6778814656816,2714,마들,127.057712619869,37.6652017465321,2
7,2714,마들,127.057712619869,37.6652017465321,2715,노원,127.06055556456411,37.6545110763411,2
7,2715,노원,127.06055556456411,37.6545110763411,2716,중계,127.06411035896,37.6450921230569,2
7,2716,중계,127.06411035896,37.6450921230569,2717,하계,127.067991278758,37.6364765391858,2
7,2717,하계,127.067991278758,37.6364765391858,2718,공릉,127.073033585328,37.6255427648558,2
7,2718,공릉,127.073033585328,37.6255427648558,2719,태릉입구,127.075405300578,37.618459513199,1
7,2719,태릉입구,127.075405300578,37.618459513199,2720,먹골,127.077762187968,37.6106193846197,2
7,2720,먹골,127.077762187968,37.6106193846197,2721,중화,127.079312037122,37.6025526943256,2
7,2721,중화,127.079312037122,37.6025526943256,2722,상봉,127.085754455388,37.5955853328943,2
7,2722,상봉,127.085754455388,37.5955853328943,2723,면목,127.087503803859,37.5887148877725,2
7,2723,면목,127.087503803859,37.5887148877725,2724,사가정,127.088504554212,37.5809403751459,2
7,2724,사가정,127.088504554212,37.5809403751459,2725,용마산,127.08671982507775,37.57366797492471,1
7,2725,용마산,127.08671982507775,37.57366797492471,2726,중곡,127.08431236632154,37.56592206115955,2
7,2726,중곡,127.08431236632154,37.56592206115955,2727,군자,127.07966825326926,37.55745501860533,2
7,2727,군자,127.07966825326926,37.55745501860533,2728,어린이대공원,127.07465525507352,37.54796087622509,2
7,2728,어린이대공원,127.07465525507352,37.54796087622509,2729,건대입구,127.071104284458,37.5408686005702,2
7,2729,건대입구,127.071104284458,37.5408686005702,2730,자양,127.06679509976304,37.53155927720518,2
7,2730,자양,127.06679509976304,37.53155927720518,2731,청담,127.053717937903,37.519455579961,3
7,2731,청담,127.053717937903,37.519455579961,2732,강남구청,127.0413109462156,37.51721617197854,2
7,2732,강남구청,127.0413109462156,37.51721617197854,2733,학동,127.03190190063152,37.51434578734927,1
7,2733,학동,127.03190190063152,37.51434578734927,2734,논현,127.02165424259898,37.51120000205266,2
7,2734,논현,127.02165424259898,37.51120000205266,2735,반포,127.011586161943,37.5081614290284,2
7,2735,반포,127.011586161943,37.5081614290284,2736,고속터미널,127.005007834609,37.5033865633062,2
7,2736,고속터미널,127.005007834609,37.5033865633062,2737,내방,126.993600180589,37.4876585212369,3
7,2737,내방,126.993600180589,37.4876585212369,2738,이수,126.98167629035197,37.48528852311765,2
7,2738,이수,126.98167629035197,37.48528852311765,2739,남성,126.97091020065321,37.484793511299706,2
7,2739,남성,126.97091020065321,37.484793511299706,2740,숭실대입구,126.953621963422,37.4963172817574,3
7,2740,숭실대입구,126.953621963422,37.4963172817574,2741,상도,126.947917975554,37.5028706251049,1
7,2741,상도,126.947917975554,37.5028706251049,2742,장승배기,126.939072381356,37.5048990621814,2
7,2742,장승배기,126.939072381356,37.5048990621814,2743,신대방삼거리,126.92821094566965,37.499757228908564,3
7,2743,신대방삼거리,126.92821094566965,37.499757228908564,2744,보라매,126.92061230710924,37.49992085496506,1
7,2744,보라매,126.92061230710924,37.49992085496506,2745,신풍,126.90975434386,37.5001229935524,2
7,2745,신풍,126.90975434386,37.5001229935524,2746,대림,126.896722858042,37.4928430008915,3
7,2746,대림,126.896722858042,37.4928430008915,2747,남구로,126.88741505160269,37.48625714438263,2
7,2747,남구로,126.88741505160269,37.48625714438263,2748,가산디지털단지,126.882661758356,37.4803959660982,2
7,2748,가산디지털단지,126.882661758356,37.4803959660982,2749,철산,126.868211027014,37.4761928424537,2
7,2749,철산,126.868211027014,37.4761928424537,2750,광명사거리,126.854873735158,37.4792983082726,2
7,2750,광명사거리,126.854873735158,37.4792983082726,2751,천왕,126.83860534807998,37.48685558277736,3
7,2751,천왕,126.83860534807998,37.48685558277736,2752,온수,126.823847928009,37.4919675365056,3
7,2752,온수,126.823847928009,37.4919675365056,3753,까치울,126.81133962285816,37.506227351130065,3
7,3753,까치울,126.81133962285816,37.506227351130065,3754,부천종합운동장,126.7972349705182,37.50542641602307,2
7,3754,부천종합운동장,126.7972349705182,37.50542641602307,3755,춘의,126.78699775795889,37.50369919594287,1
7,3755,춘의,126.78699775795889,37.50369919594287,3756,신중동,126.77689833819102,37.50295164139924,2
7,3756,신중동,126.77689833819102,37.50295164139924,3757,부천시청,126.76401384887843,37.50465563053715,2
7,3757,부천시청,126.76401384887843,37.50465563053715,3758,상동,126.753192450274,37.50578860265,2
7,3758,상동,126.753192450274,37.50578860265,3759,삼산체육관,126.7414221320359,37.50650314706075,2
7,3759,삼산체육관,126.7414221320359,37.50650314706075,3760,굴포천,126.7313475774674,37.50704649360379,1
7,3760,굴포천,126.7313475774674,37.50704649360379,3761,부평구청,126.72143971800028,37.50743350044892,2
7,3761,부평구청,126.72143971800028,37.50743350044892,3762,산곡,126.703543714352,37.5086071956774,3
7,3762,산곡,126.703543714352,37.5086071956774,3763,석남,126.67630003104057,37.507474300017016,3
8,2805,별내,127.12728258400915,37.642486592412226,2806,다산,127.14979716054,37.6242782781657,3
8,2806,다산,127.14979716054,37.6242782781657,2807,동구릉,127.13800203872,37.6110490478693,3
8,2807,동구릉,127.13800203872,37.6110490478693,2808,구리,127.140724609447,37.6025594165258,2
8,2808,구리,127.140724609447,37.6025594165258,2809,장자호수공원,127.137933784452,37.5875774304238,3
8,2809,장자호수공원,127.137933784452,37.5875774304238,2810,암사역사공원,127.137563111896,37.5571837185175,4
8,2810,암사역사공원,127.137563111896,37.5571837185175,2811,암사,127.12754072968517,37.55015818096496,3
8,2811,암사,127.12754072968517,37.55015818096496,2812,천호,127.12320335921426,37.537936231906734,3
8,2812,천호,127.12320335921426,37.537936231906734,2813,강동구청,127.12044373032,37.5302111983522,1
8,2813,강동구청,127.12044373032,37.5302111983522,2814,몽촌토성,127.11286534895457,37.5178055794687,3
8,2814,몽촌토성,127.11286534895457,37.5178055794687,2815,잠실,127.103270523629,37.5143121584933,2
8,2815,잠실,127.103270523629,37.5143121584933,2816,석촌,127.107004062699,37.5054141216925,2
8,2816,석촌,127.107004062699,37.5054141216925,2817,송파,127.112193506363,37.4997149535067,2
8,2817,송파,127.112193506363,37.4997149535067,2818,가락시장,127.118262745146,37.4930992522183,2
8,2818,가락시장,127.118262745146,37.4930992522183,2819,문정,127.122484886901,37.4860310539381,1
8,2819,문정,127.122484886901,37.4860310539381,2820,장지,127.12617656737,37.4786316933099,2
8,2820,장지,127.12617656737,37.4786316933099,2821,복정,127.12672175187316,37.47074367341675,2
8,2821,복정,127.12672175187316,37.47074367341675,2828,남위례,127.139350997519,37.4627230752808,2
8,2828,남위례,127.139350997519,37.4627230752808,2822,산성,127.14994186233623,37.456881468719025,2
8,2822,산성,127.14994186233623,37.456881468719025,2823,남한산성입구,127.159882577768,37.4516686968693,3
8,2823,남한산성입구,127.159882577768,37.4516686968693,2824,단대오거리,127.156769790167,37.44502248894697,2
8,2824,단대오거리,127.156769790167,37.44502248894697,2825,신흥,127.147538132656,37.4409230460675,1
8,2825,신흥,127.147538132656,37.4409230460675,2826,수진,127.140534508419,37.4373779787206,2
8,2826,수진,127.140534508419,37.4373779787206,2827,모란,127.129970457799,37.4340382896277,1
9,4101,개화,126.796891362602,37.5783445148797,4102,김포공항,126.80191361988808,37.56196757232288,5
9,4102,김포공항,126.80191361988808,37.56196757232288,4103,공항시장,126.81060964296609,37.56368922800772,1
9,4103,공항시장,126.81060964296609,37.56368922800772,4104,신방화,126.81723757150974,37.56748745669626,2
9,4104,신방화,126.81723757150974,37.56748745669626,4105,마곡나루,126.827420928424,37.5667126094974,2
9,4105,마곡나루,126.827420928424,37.5667126094974,4106,양천향교,126.841978835328,37.5680808809647,3
9,4106,양천향교,126.841978835328,37.5680808809647,4107,가양,126.85442142615852,37.56143311719883,4
9,4107,가양,126.85442142615852,37.56143311719883,4108,증미,126.86063675500975,37.558133059903305,2
9,4108,증미,126.86063675500975,37.558133059903305,4109,등촌,126.86557100595411,37.550728980328884,2
9,4109,등촌,126.86557100595411,37.550728980328884,4110,염창,126.874871603971,37.546982941543,2
9,4110,염창,126.874871603971,37.546982941543,4111,신목동,126.883095790252,37.5442883741577,2
9,4111,신목동,126.883095790252,37.5442883741577,4112,선유도,126.89333386450167,37.53815865606546,2
9,4112,선유도,126.89333386450167,37.53815865606546,4113,당산,126.902165052778,37.5337892432802,2
9,4113,당산,126.902165052778,37.5337892432802,4114,국회의사당,126.91783895106,37.5281465047706,2
9,4114,국회의사당,126.91783895106,37.5281465047706,4115,여의도,126.92466104293,37.5211700890445,2
9,4115,여의도,126.92466104293,37.5211700890445,4116,샛강,126.9283750591322,37.51737287009036,2
9,4116,샛강,126.9283750591322,37.51737287009036,4117,노량진,126.940893179777,37.5135856714992,3
9,4117,노량진,126.940893179777,37.5135856714992,4118,노들,126.953096069577,37.5126721234205,2
9,4118,노들,126.953096069577,37.5126721234205,4119,흑석,126.963463063008,37.5091654719404,2
9,4119,흑석,126.963463063008,37.5091654719404,4120,동작,126.97854611382496,37.502744106282044,4
9,4120,동작,126.97854611382496,37.502744106282044,4121,구반포,126.987464905696,37.5014398319603,2
9,4121,구반포,126.987464905696,37.5014398319603,4122,신반포,126.996082392175,37.5035091412544,2
9,4122,신반포,126.996082392175,37.5035091412544,4123,고속터미널,127.004211793489,37.5059814899483,2
9,4123,고속터미널,127.004211793489,37.5059814899483,4124,사평,127.015272484531,37.5042326273953,2
9,4124,사평,127.015272484531,37.5042326273953,4125,신논현,127.025492036104,37.504811111562,2
9,4125,신논현,127.025492036104,37.504811111562,4126,언주,127.033970921595,37.5073353959717,2
9,4126,언주,127.033970921595,37.5073353959717,4127,선정릉,127.0440148858615,37.51032431709664,2
9,4127,선정릉,127.0440148858615,37.51032431709664,4128,삼성중앙,127.053043676912,37.5129614511319,2
9,4128,삼성중앙,127.053043676912,37.5129614511319,4129,봉은사,127.060233935114,37.5142554489848,2
9,4129,봉은사,127.060233935114,37.5142554489848,4130,종합운동장,127.076324485585,37.5114097871778,2
9,4130,종합운동장,127.076324485585,37.5114097871778,4131,삼전,127.08736363126373,37.504549097056476,3
9,4131,삼전,127.08736363126373,37.504549097056476,4132,석촌고분,127.0965081858022,37.50246245994369,2
9,4132,석촌고분,127.0965081858022,37.50246245994369,4133,석촌,127.10676479806769,37.504972845773686,3
9,4133,석촌,127.10676479806769,37.504972845773686,4134,송파나루,127.11266171422027,37.51101671275264,4
9,4134,송파나루,127.11266171422027,37.51101671275264,4135,한성백제,127.116449169971,37.5165379932802,2
9,4135,한성백제,127.116449169971,37.5165379932802,4136,올림픽공원,127.130252931248,37.5161163241813,3
9,4136,올림픽공원,127.130252931248,37.5161163241813,4137,둔촌오륜,127.13865206962898,37.51940803726135,2
9,4137,둔촌오륜,127.13865206962898,37.51940803726135,4138,중앙보훈병원,127.14841167813621,37.52840258997037,2
GTX-A,9000,운정중앙,126.72814460393,37.716126583531,9001,킨텍스,126.748256521974,37.665242745403,4
GTX-A,9001,킨텍스,126.748256521974,37.665242745403,9002,대곡,126.810475040471,37.6324057061898,5
GTX-A,9002,대곡,126.810475040471,37.6324057061898,9004,연신내,126.920637714408,37.6189362438035,5
GTX-A,9004,연신내,126.920637714408,37.6189362438035,9005,서울,126.972636930856,37.5554875216741,5
GTX-A,8,수서,127.102558521485,37.4866365875118,9,성남,127.120547819505,37.3943277655731,6
GTX-A,9,성남,127.120547819505,37.3943277655731,10,구성,127.103860952138,37.2991066202884,7
GTX-A,10,구성,127.103860952138,37.2991066202884,11,동탄,127.09549558432,37.2009611445174,7
경강선,1501,판교,127.111982699564,37.394775885643,1512,성남,127.119560339499,37.3947450401644,6
경강선,1512,성남,127.119560339499,37.3947450401644,1502,이매,127.127318661399,37.3947135146921,2
경강선,1502,이매,127.127318661399,37.3947135146921,1503,삼동,127.20338391386589,37.40868738382225,7
경강선,1503,삼동,127.20338391386589,37.40868738382225,1504,경기광주,127.253282668137,37.3989438131636,5
경강선,1504,경기광주,127.253282668137,37.3989438131636,1505,초월,127.299905223152,37.3733791295012,4
경강선,1505,초월,127.299905223152,37.3733791295012,1506,곤지암,127.346251343712,37.3505395429634,5
경강선,1506,곤지암,127.346251343712,37.3505395429634,1507,신둔도예촌,127.40524300441095,37.3156131233126,5
경강선,1507,신둔도예촌,127.40524300441095,37.3156131233126,1508,이천,127.44216788016918,37.264225761758865,6
경강선,1508,이천,127.44216788016918,37.264225761758865,1509,부발,127.490321502069,37.2603923465465,4
경강선,1509,부발,127.490321502069,37.2603923465465,1510,세종대왕릉,127.57065963840586,37.2936326216504,7
경강선,1510,세종대왕릉,127.57065963840586,37.2936326216504,1511,여주,127.628529053998,37.2828596478666,4
경의중앙선,1285,임진강,126.747078454706,37.8882750558283,1286,운천,126.769908998666,37.8798512036962,4
경의중앙선,1286,운천,126.769908998666,37.8798512036962,1284,문산,126.787395378931,37.854626895054,6
경의중앙선,1284,문산,126.787395378931,37.854626895054,1283,파주,126.79269130281,37.8153655831005,5
경의중앙선,1283,파주,126.79269130281,37.8153655831005,1282,월롱,126.792585875504,37.7962146380874,3
경의중앙선,1282,월롱,126.792585875504,37.7962146380874,1280,금촌,126.774633255205,37.7662265030421,4
경의중앙선,1280,금촌,126.774633255205,37.7662265030421,1279,금릉,126.765410119425,37.7513389843704,2
경의중앙선,1279,금릉,126.765410119425,37.7513389843704,1278,운정,126.76716330229101,37.72560181256856,4
경의중앙선,1278,운정,126.76716330229101,37.72560181256856,1277,야당,126.761453983315,37.712611015679,2
경의중앙선,1277,야당,126.761453983315,37.712611015679,1276,탄현,126.761078262576,37.6939889446111,3
경의중앙선,1276,탄현,126.761078262576,37.6939889446111,1275,일산,126.7695084298458,37.68222907297604,4
경의중앙선,1275,일산,126.7695084298458,37.68222907297604,1274,풍산,126.78608384011483,37.672668497783,3
경의중앙선,1274,풍산,126.78608384011483,37.672668497783,1273,백마,126.7943339818477,37.65853599537713,3
경의중앙선,1273,백마,126.7943339818477,37.65853599537713,1272,곡산,126.80160321314327,37.64607886227099,2
경의중앙선,1272,곡산,126.80160321314327,37.64607886227099,300,대곡,126.8100094467358,37.631949960160085,3
경의중앙선,300,대곡,126.8100094467358,37.631949960160085,1271,능곡,126.82063426387445,37.61898698884321,4
경의중앙선,1270,행신,126.83428827682994,37.612121606726944,1271,능곡,126.82063426387445,37.61898698884321,4
경의중앙선,1269,강매,126.84449823065067,37.6122904718741,1270,행신,126.83428827682994,37.612121606726944,3
경의중앙선,1268,한국항공대,126.868385723589,37.6033132442999,1269,강매,126.84449823065067,37.6122904718741,3
경의중앙선,1267,수색,126.895659474538,37.5808625683358,1266,디지털미디어시티,126.90069067398757,37.57740168656261,2
경의중앙선,1266,디지털미디어시티,126.90069067398757,37.57740168656261,1265,가좌,126.914815128053,37.5687433529646,3
경의중앙선,1265,가좌,126.914815128053,37.5687433529646,1264,홍대입구,126.927118938976,37.5574494922411,2
경의중앙선,1264,홍대입구,126.927118938976,37.5574494922411,1263,서강대,126.935507621173,37.5521384864879,2
경의중앙선,1263,서강대,126.935507621173,37.5521384864879,1262,공덕,126.95271984059,37.5424735099283,3
경의중앙선,1262,공덕,126.95271984059,37.5424735099283,1261,효창공원앞,126.96282412672662,37.53860552677497,3
경의중앙선,1261,효창공원앞,126.96282412672662,37.53860552677497,100C,용산,126.96475753303035,37.52960692295435,3
경의중앙선,100C,용산,126.96475753303035,37.52960692295435,1008,이촌,126.97354382085399,37.52241291408466,3
경의중앙선,1008,이촌,126.97354382085399,37.52241291408466,1009,서빙고,126.98841094338457,37.519568139395346,3
경의중앙선,1009,서빙고,126.98841094338457,37.519568139395346,1010,한남,127.009209110584,37.5294289189437,3
경의중앙선,1010,한남,127.009209110584,37.5294289189437,1011,옥수,127.01874455821252,37.540511901869166,2
경의중앙선,1011,옥수,127.01874455821252,37.540511901869166,1012,응봉,127.034483653629,37.5499526279456,3
경의중앙선,1012,응봉,127.034483653629,37.5499526279456,1013,왕십리,127.0383329389645,37.56205814456861,2
경의중앙선,1013,왕십리,127.0383329389645,37.56205814456861,1014,청량리,127.04786558187519,37.580279093795085,5
경의중앙선,1014,청량리,127.04786558187519,37.580279093795085,101C,회기,127.05782624137,37.5895296349726,3
경의중앙선,101C,회기,127.05782624137,37.5895296349726,1201,중랑,127.075680398461,37.5948425975025,3
경의중앙선,1201,중랑,127.075680398461,37.5948425975025,1202,상봉,127.08515107127755,37.59671381067542,2
경의중앙선,1202,상봉,127.08515107127755,37.59671381067542,1203,망우,127.092367383432,37.5992960295399,2
경의중앙선,1203,망우,127.092367383432,37.5992960295399,1204,양원,127.107946139148,37.6066060557557,2
경의중앙선,1204,양원,127.107946139148,37.6066060557557,1205,구리,127.14335098072823,37.603268938528196,3
경의중앙선,1205,구리,127.14335098072823,37.603268938528196,1206,도농,127.161178663222,37.6087726045416,3
경의중앙선,1206,도농,127.161178663222,37.6087726045416,1207,양정,127.19466908658632,37.604027962835566,4
경의중앙선,1207,양정,127.19466908658632,37.604027962835566,1208,덕소,127.208842710609,37.5868903292078,3
경의중앙선,1208,덕소,127.208842710609,37.5868903292078,1209,도심,127.222683857886,37.579639075911,2
경의중앙선,1209,도심,127.222683857886,37.579639075911,1210,팔당,127.243966151989,37.5473594340956,4
경의중앙선,1210,팔당,127.243966151989,37.5473594340956,1211,운길산,127.310231608596,37.5546425431665,5
경의중앙선,1211,운길산,127.310231608596,37.5546425431665,1212,양수,127.329138380916,37.5459634283124,2
경의중앙선,1212,양수,127.329138380916,37.5459634283124,1213,신원,127.373091698635,37.5255855578889,4
경의중앙선,1213,신원,127.373091698635,37.5255855578889,1214,국수,127.399309828929,37.5161871164552,3
경의중앙선,1214,국수,127.399309828929,37.5161871164552,1215,아신,127.443211499187,37.5139186008078,4
경의중앙선,1215,아신,127.443211499187,37.5139186008078,1216,오빈,127.473661407181,37.5061671737276,4
경의중앙선,1216,오빈,127.473661407181,37.5061671737276,1217,양평,127.492247611418,37.4926843397043,4
경의중앙선,1217,양평,127.492247611418,37.4926843397043,1218,원덕,127.546558679899,37.468781735546,6
경의중앙선,1218,원덕,127.546558679899,37.468781735546,1219,용문,127.593795306663,37.4818020661568,5
경의중앙선,1219,용문,127.593795306663,37.4818020661568,1220,지평,127.62890592244803,37.476907283345135,4
경의중앙선,1265,가좌,126.914815128053,37.5687433529646,1252,신촌,126.94208931819857,37.55967513765615,3
경의중앙선,1252,신촌,126.94208931819857,37.55967513765615,1251,서울역,126.9713179064219,37.55693330961779,6
경춘선,1306,청량리,127.0486360630067,37.581273475892466,1307,회기,127.058537601316,37.5899221169641,3
경춘선,1307,회기,127.058537601316,37.5899221169641,1308,중랑,127.076790328944,37.5950833462926,3
경춘선,1308,중랑,127.076790328944,37.5950833462926,1309,상봉,127.085085690038,37.5969733432502,2
경춘선,1309,상봉,127.085085690038,37.5969733432502,1310,망우,127.091738656282,37.600017312378,2
경춘선,1310,망우,127.091738656282,37.600017312378,1311,신내,127.10322521629693,37.61270546979327,3
경춘선,1311,신내,127.10322521629693,37.61270546979327,1312,갈매,127.114760741021,37.6340689252244,4
경춘선,1312,갈매,127.114760741021,37.6340689252244,1313,별내,127.1269691476328,37.642067071704496,3
경춘선,1313,별내,127.1269691476328,37.642067071704496,1314,퇴계원,127.14353713662,37.6482657629059,6
경춘선,1314,퇴계원,127.14353713662,37.6482657629059,1315,사릉,127.17692620365439,37.65112427884554,3
경춘선,1315,사릉,127.17692620365439,37.65112427884554,1316,금곡,127.207533674718,37.6373551430559,4
경춘선,1316,금곡,127.207533674718,37.6373551430559,1317,평내호평,127.244438968688,37.6532138128125,4
경춘선,1317,평내호평,127.244438968688,37.6532138128125,1318,천마산,127.285062700362,37.6592276778117,4
경춘선,1318,천마산,127.285062700362,37.6592276778117,1319,마석,127.311686554885,37.652792215501,2
경춘선,1319,마석,127.311686554885,37.652792215501,1320,대성리,127.379706254541,37.6839900741502,4
경춘선,1320,대성리,127.379706254541,37.6839900741502,1321,청평,127.426622860785,37.7355163992466,3
경춘선,1321,청평,127.426622860785,37.7355163992466,1322,상천,127.454515681516,37.7701784041516,4
경춘선,1322,상천,127.454515681516,37.7701784041516,1323,가평,127.51073942455,37.8145200514507,3
경춘선,1323,가평,127.51073942455,37.8145200514507,1324,굴봉산,127.557769861431,37.8320661917515,5
경춘선,1324,굴봉산,127.557769861431,37.8320661917515,1325,백양리,127.589324987859,37.8307917497493,3
경춘선,1325,백양리,127.589324987859,37.8307917497493,1326,강촌,127.634151572422,37.805721704842,5
경춘선,1326,강촌,127.634151572422,37.805721704842,1327,김유정,127.714323967766,37.8184490071056,6
경춘선,1327,김유정,127.714323967766,37.8184490071056,1328,남춘천,127.723850659304,37.8640466747977,6
경춘선,1328,남춘천,127.723850659304,37.8640466747977,1329,춘천,127.716698593345,37.884512737384,3
경춘선,1305,광운대,127.061985215335,37.623916497664,1309,상봉,127.085085690038,37.5969733432502,8
공항철도,4215,인천공항2터미널,126.433640888212,37.4688002145258,4213,인천공항1터미널,126.45258454579164,37.44752854508576,6
공항철도,4213,인천공항1터미널,126.45258454579164,37.44752854508576,4212,공항화물청사,126.47751440637,37.4590625046021,4
공항철도,4212,공항화물청사,126.47751440637,37.4590625046021,4211,운서,126.493729942049,37.4928088834418,4
공항철도,4211,운서,126.493729942049,37.4928088834418,4217,영종,126.524975940011,37.5120289919535,4
공항철도,4217,영종,126.524975940011,37.5120289919535,4210,청라국제도시,126.62465841357525,37.55646453155236,9
공항철도,4210,청라국제도시,126.62465841357525,37.55646453155236,4209,검암,126.67364220875055,37.56925281871912,5
공항철도,4209,검암,126.67364220875055,37.56925281871912,4208,계양,126.73790446943397,37.570912228854276,6
공항철도,4208,계양,126.73790446943397,37.570912228854276,4207,김포공항,126.8024731079849,37.561829756420224,6
공항철도,4207,김포공항,126.8024731079849,37.561829756420224,4206,마곡나루,126.82749586320818,37.56563152507763,3
공항철도,4206,마곡나루,126.82749586320818,37.56563152507763,4204,디지털미디어시티,126.89788185706144,37.57752092438604,8
공항철도,4204,디지털미디어시티,126.89788185706144,37.57752092438604,4203,홍대입구,126.927010430346,37.5573052656667,4
공항철도,4203,홍대입구,126.927010430346,37.5573052656667,4202,공덕,126.954064604145,37.5416631410402,3
공항철도,4202,공덕,126.954064604145,37.5416631410402,4201,서울역,126.96974961781686,37.55332892758497,4
김포골드,4920,양촌,126.61462594837248,37.64178438994002,4921,구래,126.62857604330732,37.64539340715656,3
김포골드,4921,구래,126.62857604330732,37.64539340715656,4922,마산,126.644004368759,37.6406117204577,3
김포골드,4922,마산,126.644004368759,37.6406117204577,4923,장기,126.66907862282,37.6440651946922,4
김포골드,4923,장기,126.66907862282,37.6440651946922,4924,운양,126.683844450975,37.6537750040601,2
김포골드,4924,운양,126.683844450975,37.6537750040601,4925,걸포북변,126.70577572197524,37.631638772756794,4
김포골드,4925,걸포북변,126.70577572197524,37.631638772756794,4926,사우,126.71976741873046,37.620321335136204,3
